RestaurantId,Cuisine,Rating,NumberOfReviews
z2VXX7wGl8XZ6_oo9W3koA,indian,4.0,174
tObU6_Ey12p-lgVUxxqZeA,korean,3.0,2
jSObVbrCTn9-EcSgeU7oUg,french,3.5,28
1-tTWAxTZq3fpt-Pm1iHjA,italian,3.0,79
ZGN1Hwora6U4mZEhPjGtsw,japanese,4.0,152
P4iD0CGBWbLAErbWP9uIDQ,french,4.0,618
_IkMfWpOkQXRZtJAYJUJIw,japanese,4.0,266
yT9z4u2p259TvziLijowoA,italian,4.0,279
cpN0ixPR2l3QFA8Uf1BhCQ,french,4.0,88
uYHN9Vw3V1ajDGRnNDtbYw,italian,4.0,166
FizBsTIAJwNrImIG1mPDcg,korean,4.0,1195
RKpp5WskkZmOjpJtRlbY9g,french,3.5,34
clOFor0bFSjse7EUfdRacg,italian,4.0,199
KJNXC2NtxRPeu_nkk1PC4A,indian,4.0,59
vX0_qcuVXoeeH1_24I8lSA,japanese,4.5,93
-MXQI-AjTJViEekzs_5_8A,indian,4.5,19
8td6qiBvZ-En6gSpPjXWzQ,chinese,4.0,49
OHuqBlHuokOviNMEy50-9w,korean,4.5,50
VlaFY8ASgOvrzZ3I8sG6Dg,italian,3.5,158
68cim4K69TGznUL0RQMcpg,french,4.5,158
RjeW_l8OF99rn5df5-Rj4g,japanese,3.5,875
Fl2z1edJw3MONc9rERWRMg,french,4.0,148
FKzpfWUpyupl4q74Jt8fTA,italian,4.0,1140
HUY6yj38FXqAQvWUdgL0xA,italian,4.0,200
j10m0W_qwZ4QoIqYcUMKNg,american,4.0,220
ji7UJ5qXCuHJ6syIflOovw,french,5.0,3
D2qV8sDdHEFlHbVz7VSHRQ,american,3.5,863
8ptywurhx5lYbXB0TmjMFQ,american,4.0,72
LHcpOjPtc8QQCrFiRFjWyA,korean,4.5,3
fkwvdS0DTCVyeY3mXwae_Q,chinese,4.5,55
y6XohzcYjUAQOD8U3NT_yw,american,4.0,387
F-eRrDik2KK0sNjpGiNbAg,italian,3.5,14
bgKGT3osx4KNjrdva4lYpQ,indian,4.5,46
lMtmOKihaiUBq8T2xHvfOg,korean,4.5,17
Hu-HQXpW1Dj0FxGsU8iLkA,indian,1.0,1
QgEre4IFSHxbUvHMe8S12g,italian,4.0,184
lP4ynyBoeFPywLg78XkMmw,italian,4.0,240
zv29TbzPs9-rD5ql0qWw5A,american,4.5,112
L87p5eAKGjvkS2YZYjZcrg,japanese,5.0,1
ERvuxTb_N7LzxuBPHfosqQ,french,3.5,257
guwS_mhhUjOT5d8sYfEluQ,indian,4.0,233
OLY3Ppf7PHFeT0j_O6ptVg,japanese,4.0,507
sMut_DsLl-90UIu8aA0IqQ,french,3.0,9
1qjJz_X-qzAmWHt3CY44CA,korean,3.5,93
XeryaXOFIn6gSXgi2WSV2Q,japanese,3.0,13
BPErPpKSNluwcjbKRgze3w,korean,4.0,387
fmH4YbvpYdcpaaYOL1g7wg,indian,3.5,36
zQvjlzYDx1srnYO_zXHjYg,japanese,3.5,75
oiiQ_2cIUTZG-8qTlcwiuA,indian,3.5,19
XIhSecPSJ42wdRkXuFjcFw,italian,3.5,31
1OZPOWZwJr-hpvMt6TD4ug,italian,4.0,502
SNhDVaf_n7VDZcfry8mYdA,korean,3.5,912
RmQOUUkwHDhuuh9Y6XzLsQ,american,4.0,60
IU7J-biFGBwrl6qKBPGStQ,japanese,3.5,212
M8YwGe-wHwBGRz3DbTpqDQ,italian,4.0,137
FejdpQ-25jy6NcatdbKwrA,indian,4.0,18
1SVf6bO7gWm6HWlupMF15Q,chinese,2.5,13
4iWS3-lI4S7pNnvX-ql3EQ,french,3.5,40
LuIV-RG5cJQ0c_mMbLEZYQ,american,3.5,123
laaStiCIKrjgXvAFy3LYHg,chinese,3.0,20
Qn4oMAF3_p1vDFz894NDeA,japanese,3.5,143
4QVv74DjxTfhPmVE2r345Q,indian,4.0,211
GU8o3MmN6sbDa2s7diDc8Q,korean,4.0,34
9mawr6QwVHm5q8JRXPFjPA,italian,4.0,115
GJ5cUFmL7miaBf6KtwWbSg,korean,1.5,3
5XQgZQF-5N94bkQ2d_PJIQ,french,4.0,153
V9cBgn2RFLurwg6lwuLH7w,chinese,4.0,190
0wSOGZrj4ILpZSgE7SaYuw,indian,4.0,419
gJgaqRtzgp4wfntdTJyVUQ,french,4.0,98
5p7B9bFDFtF5lLWlnxuVgw,korean,4.0,118
4MqJOLaeqCgBFQmMFPfe3g,american,4.0,671
FdpEdKi4YbTu4t7B0tufIQ,indian,4.5,15
82odHh211DgOSBWtewUYOg,american,4.0,76
Tias1_QRB5L-gzoSNNhOMA,french,3.5,130
GYik7iRs1Esz7jkvj4iUZg,indian,2.0,1
obBh14Cy3hp0AbriMPefzg,american,4.5,114
UQV4XEaZwIRfi5SLs48sDA,indian,3.5,3
8tcpvFS5jngoszrHThgfkQ,italian,4.0,69
GowhAKIYFB6RnowJz7OS5g,american,4.5,34
eLoZU4zi5RykCFw0aJXGyA,italian,4.5,25
aAqdmE9QFLLQsYDMibtbJA,american,4.0,101
uqBBk5o9McSEYQ88CG6yHg,indian,4.0,24
UirL6YzIxgLcQtvFoHKlKA,korean,4.0,40
iXV4FMZPru7BB_nwN_8mVw,italian,4.0,570
iL88ZmIUC_9Obf-r6YN1Ew,french,3.5,202
Ad3dUoLatOdNtB4LxfmmWg,japanese,3.5,1486
cEWF70xMbOvOhr4CDkroOw,italian,4.5,109
q6H2tAtasVm44g3K5lAGew,american,4.0,52
wlHbvHCKexLnrRaqDn-INg,korean,5.0,1
_R6EjbrynW_LFnmWoRqgww,indian,4.0,148
hvMbN42EaHlZoHMS3degLg,italian,4.0,217
oexDsgqmXc9Qe3fy3uYx7g,italian,3.5,413
R15b1EaOvR3xe9xLacMJdg,french,3.5,613
twHJyFgUSd7wzioKQjE7Jw,french,4.0,708
Xb-NlVV5gYKX2Amd_WeWoQ,japanese,4.0,58
uMZ7xLqeJy1yIweKWe9eNg,japanese,4.0,140
cSRzfprFfAnT1nAcQMgrDA,american,3.5,640
Vzx-7-jSEBz2g8NuGVhHvQ,chinese,3.5,550
S7ivv5O0beH3U9cV3cRD_Q,korean,4.5,285
sB8-R8-FYj-kJrSzTlbmgw,italian,3.5,236
OXTcpNk9ZXuOxPnjpcSs7w,chinese,4.0,67
yoPMDATGXh_8NR7I0SW1gw,american,4.0,238
eAvP3Q0NCpJs9U0X1pEf-A,italian,4.0,284
hdvuag9_Kx0g8Iz8hzF1lA,indian,4.5,70
4Kqzy6WJBZ4Tc0cg6k2XNQ,italian,4.0,178
z-y9GDoRr1S9Ma6b2n0A4A,italian,4.0,320
-J8VuX3wGrYSOBu2G0hMsw,japanese,4.0,1076
iCjntZ9WI6Vl_onP_JqZPA,chinese,2.5,9
TH4UGchUDJrkGIO3H55pLg,korean,4.0,15
vZgJyMZlpSSS_Y-duxd4_A,chinese,4.0,216
5sTcJ4QDxE8ieVz2dLpjtQ,american,4.0,69
M2mrXwTFOFzhvW1CbfhvMw,indian,4.0,1
8uivlvzmeRXv6IitEkYPwg,italian,4.0,74
XXsTMRgFBITWL-fSbkmUfQ,japanese,3.5,118
mfdhfn1B4p3cplNa39ADbg,american,3.5,91
WCoCQQKN5jfu731pfOt1oQ,french,3.5,2
yv9RbEsbXLhW7bv4ghBl3w,korean,4.0,257
2FFkYc6LbRanDbOwKumLEw,indian,4.0,1
WIhm0W9197f_rRtDziq5qQ,italian,4.0,5401
PQSrlPW8BGZr8AsgCxVcWQ,chinese,4.0,9
VCqNjupCWZ5INzOcyBMJSg,american,4.0,908
RXCCofQw1EjTcSN0ZeXfRA,french,4.5,232
3ESDUFulPVoMJdsqPQGm0A,chinese,3.5,73
EJHyijqj0umQ9GsyknrNKg,french,3.5,178
zxNvP9A5gqJWg_2xQ8s43w,italian,4.0,315
14o8c4ACAlHJGR6vf_xiHw,korean,4.0,61
j6fSechU9HxzbnK-kjQx1Q,french,4.0,428
PXm4BNjTgWHYClemDAkDjw,chinese,4.5,12
n-59KQvfQhURg6WBqxXEQw,american,4.0,128
xt4sa64WOrpJvZBDPNPNYg,american,4.0,2942
EIcbGkl6bRtAi12zcjA7-A,japanese,4.0,156
N-85msuK0HE5qOp3BpPPEA,korean,3.5,31
jjLcqGI11ThxAhcftEh1Aw,american,3.5,669
844H9r0tRQZmxiEtjeTW0A,french,4.0,435
BI2PbVOOGLnkgcpbWg3_Gw,american,4.0,8
jVuj54_J9z0w9DjKPoUK2g,chinese,4.0,31
mosd9Voq5Ws6k6Uduii_ww,french,3.5,764
JeCtYANe0eqW8xe1SN3lWg,korean,4.0,1675
TS2mqGtNhOzMKcSqJvrBPg,italian,4.5,222
No4ny0agfERlycMQwkLD4w,korean,3.5,350
FJfKIbA-WyV4AiucX8i5hg,american,4.5,39
QGRrPt4QwJNxmpM1urPxQA,italian,4.0,66
dGE1Imqoz1vdHa2cjfvO1w,indian,4.0,328
E1QQuFMX7DAEt8jV4attkA,chinese,3.5,81
kH_duDMclQNDlzfd701JzA,chinese,4.5,3
Yj3pRPnIG05AjRfGP0Afjg,chinese,4.0,11
xvFf1wuKPSzl1zUnHy8ZKw,japanese,3.5,120
uzB0NlKpOzspK3RV9Eitww,korean,3.0,7
0ywipQa5m1CD_wJFMUTRCA,french,4.0,74
_16KSmVXf1lVoku1DgwnVw,korean,4.0,19
B87c3bE_u53yNYO1cmHSIw,chinese,4.0,465
FJ9TKLHeDoLXkk1uOwTMwg,korean,3.5,72
Zjdtcex73QIz2_MvEvDrFQ,japanese,4.5,78
dvkQIG20RjgNi-SwRr_1CQ,french,4.0,198
e4Pdsm59ErXJvFUmXIu9AQ,american,3.0,2
lhEzTykkqFz92Vq2uILtyw,american,4.0,438
ADJ-QWT0eeq3ZzKz_oSCQg,korean,3.5,635
MA1QPFSYddVq_KzEldpcRg,french,3.5,593
Nukulm8uVSjn0zMWk_u4IA,japanese,3.5,92
gggXRnwG3AujyMeWfQxqXQ,american,4.0,15
2VQDEQuK3xLFNktPBIpmuQ,chinese,4.0,23
hLdrBdGwy_eDvayx8VAndQ,indian,4.5,3
SO9Y_SN8voOB3uU4ausRog,korean,4.0,485
eUFzb1iKTBlc-ScxSW6NCw,chinese,4.0,32
NH-5cniqVsAZQPOxhZ8IgQ,indian,4.0,772
J7RxlxlNOrK_iFQSzw7p_A,french,3.5,120
fkXGPusS21ieBsl1qpaO4A,american,3.5,48
fPGQCIro68M6xHu1tmdfpA,french,4.5,161
HY7Hx-z5lq1vAacDwYBfoA,indian,4.5,47
O9WmKufAUqDM0j2HpgLVlw,japanese,4.0,579
kN3rkbjvqkY62CDRYUVz4g,japanese,4.5,179
uoT2_Wrt1noD6kZOID7tUg,american,4.0,2846
qR6vC-y7o_ts-s-dqg4h1w,chinese,3.5,6
oUVX94JtKyLPXozC2hemCg,italian,4.0,307
dOsIIVVfgiDevGZLWaPnTg,indian,3.5,94
g1BlxkiS6oXC5am707oOXQ,indian,4.5,16
ZTsN8TdMXl8SW_AKd_ablw,italian,4.0,439
kortq9GFNGvV4ky_rVf88g,american,4.5,147
MzA6gitJKqfW4VrdS7AiQw,japanese,4.5,47
Y9RuXSHc0QxdPmzUP9m87g,japanese,3.5,165
f7QVr9xC8UWXdVz9QvbmNg,chinese,5.0,50
3uEkZEAp7biQEtt0S7W1Vg,indian,4.0,513
JTChJliUv_1szO4DLYA35g,japanese,4.0,17
osnb51lPIHxUKRlcg7idwA,chinese,4.0,174
8lHTKVJyiK9V8WiJq9-khQ,american,4.0,219
bTyyPU8A4pz9dieLSZPMdA,french,3.5,319
hdiuRS9sVZSMReZm4oV5SA,italian,4.0,655
nrPfcOC4mGnEL-9CpoGhMg,chinese,4.0,89
VgXNaUKNFW2ibLU9LkuGjg,american,4.0,206
0TNfNUGnW8jzBbCENxIJhQ,japanese,3.5,111
q8wlm_XUjmSsTdTQKt2qbQ,italian,4.0,156
Rr55bXbJcfdm4lIf-1f0Qw,indian,4.0,228
Ntm_eH5TtVsofqL6BA7f9w,korean,3.5,600
T0aM8ULASjWhz_TqgG8rCA,french,5.0,5
6KOeVK9KMmVG6Q3chyZ_Bg,indian,4.5,125
JhAdf98S2O0wGTzjoQK_pA,korean,3.5,152
HDegrDsHGHqwkb8zg9joWQ,american,4.5,22
rbIrit8gZwfyEOdEOeX7jg,italian,4.0,151
0ef3Q3RvIqfFzZoOfA2amg,korean,3.5,1332
_WXa2M3gz2Mi0ys3s88nDw,chinese,4.0,149
KXD44wWmrGf7mzyyr0bikw,indian,4.0,140
UyBbMNIM7zA3fh6lEnLiZQ,chinese,3.5,23
KWIPsr4kQBLIpPTSwKTlig,french,4.0,274
UG7kwyd6j0TZ-D9I5La3PQ,korean,3.0,54
kr_Wu5m0P-AEghraNqXeTA,japanese,4.0,572
wsbDdHJFdD-8vFmfYYGBOw,american,4.5,96
1AgPEKlEtMOeGyEbO4eV1g,japanese,3.5,7
maXkjUEZGWrKF7BFrrUUXQ,indian,4.0,222
35SwnbTxwmnXVF61LUkpeA,french,4.0,111
V6e4UBjFzdrcUgKbJTrZpA,italian,4.0,219
piH-TNcmjLq2NHE4ZtbrBA,french,3.5,156
wx5XkAsviabyZdQma64Fyw,korean,3.5,659
EN9_LsFpY44Hkzcnu0jfIg,chinese,4.0,27
fj0znZr-YAIPu2-Msyp8NA,american,3.5,77
W8-g8yoLUuLq_US8NqnDhQ,italian,3.5,220
qvVltqaoMJIyO9v3Rs-E2g,korean,3.5,170
qrcu1K6f8WGMODdq_A8unw,italian,4.5,105
dAK5-ftIdu4IK7MRUFizuA,japanese,3.5,254
XtuJ1t5EI1QHxs7rZOPytA,korean,2.5,36
MdD_PgW2A4XP1WMkHbOWng,chinese,4.0,28
HEs6llkn3wIP1ATXeIZQew,indian,4.0,553
CCuRcMro9fxUARlWMVtFPA,american,4.0,217
FTze-KoZbdpwIIGzijkeMQ,italian,4.5,47
Ctl89LOC7HgewvuqSPwQxA,chinese,3.0,21
vTX77dgdGryT9zc6mKXEsQ,indian,4.0,152
YARIb8L3uOo3fECJP2Pjlg,american,4.0,472
7gXgfECmBH2AKSgF-c_USA,japanese,3.5,74
lwPVHZJBjQbhR7gQ2rhpNw,japanese,4.0,50
qcMpRNrnS6gggYv28dgm_A,american,4.0,110
xTnivXEdEtXrnhp-z4JGvg,french,5.0,73
_wGh4AYcmSicLTtxwmdPlA,american,4.0,58
RSSe0b5ozB5T7uxPe246KQ,indian,4.5,55
XsElXaLxUPKquI78poB8yw,american,4.0,444
sB_ePFY5ICtqGD7U0b_K6Q,american,5.0,4
4il02WBqO7fZi2-A9Gk0dw,american,4.5,132
nx4sK_yXLpHL1d3iKT7z3Q,chinese,3.5,12
k5NAz3-goMXKoUqPfOZ1Hw,american,3.5,1747
oF3yOAqGpIGRbjtOzvSxoA,french,4.5,16
njVlqTOaQUEjDRJV_KRcjA,italian,3.5,14
cKGi-erQrad9lf87VH6cjA,italian,4.0,106
U2rFQLQ9zO9TMSkM5eNMcg,korean,3.5,112
3gtheZvv3Or0YzWXIl3SJg,french,3.5,385
BA6wd1pZTVu1DmrtiyTs8g,french,4.0,399
1DT6XYMzcekpFQ41Hj44vA,italian,4.0,149
bzr6GEQyjpgbkhHAsYaljQ,chinese,3.5,41
2C1hZNqiWWfQJAIvS9rvDQ,korean,4.0,67
WYFPMrpRKoBaBPd-yOoiEA,indian,3.0,2
Kgf2O5qRqSpPv8E346J8jQ,american,4.0,128
_1LUC6gT1ckfiG3LyMfolw,korean,4.0,147
dAHoDxBmzWqfobnTbCHaQA,french,4.0,13
bvU8isunruqpq4LPbJ67nA,japanese,3.5,188
yREKlCvSuaxcRSVRsCIDUQ,french,3.5,220
Dpn3cs2D-AfFAGDOTix8og,italian,4.0,197
GBa6g6b3LOJz4IPl4JDMkw,indian,3.5,107
rn6SmSqAYx2kLFIAxytMMQ,japanese,4.0,183
kkyHnaqIBW7WaJ-z_YooCA,french,4.0,228
8MwqN3ZZCzYVKwzYgcCZdg,french,4.5,65
xWUL-j6TQyKQHIfOtetu-Q,korean,4.0,987
zXCGF0XtqjOv1s4DUHOtqg,american,4.5,54
8wrrBfEpqR5zDkSDpEXAmg,french,3.5,142
bqhBU_iyHpaLlq0WSc5Nkw,french,4.0,100
5ZEFbq_AQV5VQFG2JKYzlA,italian,4.0,687
wpye6v-2fIx7Z2Sz12XubA,french,3.5,278
vKB3oazhT0m-WfqqE8LAkQ,italian,3.5,85
0nYfyel0UwlI1qXHOjTw0w,japanese,4.5,97
Ve6GVzzJpR5QIIPdcn6ViQ,italian,4.0,699
9x95RpLEIDRWG2Y9w4qz4Q,indian,4.0,14
b42PcC1nCP602fiXF0a9Xg,italian,4.0,203
9iC39Z1YjZKbrrCANgzBXg,italian,4.0,587
2NXw5fPYxXx5-kOa6YWeRA,american,5.0,10
VNmSye6SGkwtSijlPnV5YA,indian,3.0,21
DxeD4Jw3gsImI-olCOB0bA,french,4.0,66
KbCLZOKvPdNY7ptAg0kGxw,indian,3.5,279
SExVenfR3ScUzIJHdUpxuw,indian,4.5,15
nS_Gqp45aeSr5UbMKqtCgA,french,4.0,151
raqwXUBlnc0e8c7CYmxEJQ,italian,4.0,1617
ArRjkFlv7aIUfxNLvI1bwA,indian,3.5,69
XtRF6hvdB1kxQ7cntqjOqQ,indian,2.5,23
mhfjsCmwppbb7huUSWLSxw,chinese,3.5,8
6gcGQJ20q0J-ODZ6srB3Ow,japanese,4.0,176
wWmVAc4NnB3q0onYRM-RkA,japanese,4.0,591
48SiuLKz2aI_QKgcs9GtZg,japanese,5.0,4
diz6_4TVSP6EdWEZCZ0Acg,japanese,4.5,158
5dzFMuClH9CDvfaUuIKWeg,chinese,3.0,38
PV3y67SO_Z9Z7rYqLIdTMg,korean,4.0,6
9AXTJkwXdWaJaQkCjpj6mA,american,4.0,312
r5tdEA1S-Almn_2cv-c6Sg,japanese,3.5,203
Trw7ZZlMjlSLqa0owjhxhA,french,3.5,610
O1fUmxt3kbV-rnyjBtzAfw,japanese,4.5,151
Lb1aZim8mmM4b3TY2oxt-A,japanese,3.5,51
tdhz1FN3OdTxdDkLljySJA,korean,4.5,42
vtKxYnrZld4w6wG82Vm4pg,french,3.5,543
MotfuoOFiEmOKOcRCnRhdA,indian,4.0,153
_iLjlrftSGKvFyG6PXQyAg,chinese,4.5,20
rFhI8Gedy7XQksVD-ixOHw,korean,4.0,58
Dexx-i2E_lb2GZ-C3o8T1Q,italian,4.0,95
MEaT9f2B4F0gvXhCir9v4w,chinese,3.5,21
jerFSUEQgjddvTFNBQurQw,korean,4.0,8
TgZox9TUqzXustKL2umrpA,japanese,4.5,17
_CcEaSKTpzZIczrRzCRAPQ,chinese,4.0,21
ZGUe-3-jApDJjebQPr_Qwg,american,4.0,261
yxafWT37tEk0ivtTgi4Ebg,japanese,4.5,40
8-Ug0Zjs5sL6MARspRJ7CA,italian,3.5,488
m3HCtDF0Zun2daCOHiVtnA,french,4.0,29
2K9dTgbmn3vS9YyFmun1sA,indian,4.0,1
Na55QhymZh3cje8Ac2vCvg,indian,4.5,118
heM6XLWvfYuivaf2IjBMFQ,chinese,4.0,110
7ZXLK_2jNQVhTntODlmfow,korean,4.5,7
tA_AoGEL_oGllbU2j77Shw,chinese,5.0,24
5rT-Ggt43WcT0dnANyFXHQ,italian,5.0,6
JjzCmRn3q8JrlwHx8nFhAA,chinese,4.0,84
7rc7e_mw5DefMCSBsuZYhg,italian,3.5,366
e9ULIINDTBIpHixZbNGQEg,korean,4.0,408
scTDvJ2M2jDbb1ntVeIyxA,chinese,3.5,350
yo5eVHQeB3T95Vo04X62VA,american,3.5,157
DM0Xv203Eza58x6Fvie75A,italian,3.5,38
DWUGmKmYQgIOFymkF5bKEw,japanese,3.5,38
dQU_g3_1Ru7DQOoMy3TvFw,chinese,4.0,11
L0hPFGt-sD_QVmhr01SSEQ,french,3.5,146
YoR6ouUwehLFnBQ7RAjPlw,japanese,4.5,39
gZmI19ytIrNEXmPo17zqcw,japanese,3.5,120
duVKdeFRXc6Tr2UY5vTPwQ,chinese,4.0,15
7rTl_d-dqlK5dGG31ogSBg,indian,4.0,271
0baScKxfNaEquegQ5uUBuQ,korean,3.0,25
XVMzBs7wGeU5BWgyBL3xyQ,french,4.0,317
TzVVPWK_4dhdSEpNqZwIhQ,italian,4.0,130
zupIzmhdcH0U6vJQQxDBiQ,american,4.0,202
wnXdgkWYN0p4SEl_AdMzLA,italian,3.5,244
pvdhFL_m06xeFvPpU0v2EA,american,4.5,23
lc4cd0YFOk7zdwEJQlgCmg,chinese,2.5,4
19zArMBG2qW2k16Y0i2aBA,italian,4.0,346
6oH3qLZrBEeSp35ols195g,american,4.5,16
53ZNJNrT91VgvrI0LFjLNQ,french,4.0,267
zqbjE3QLDfWpzyFARJ_cng,french,4.0,190
U53RFC-tC2SFsBRI3v7WhA,italian,4.5,40
k_vsZU3Ba-fX0oXC-iO-GQ,chinese,4.5,9
dsgzaF4lODoOj1Mu1Cf_bQ,italian,3.5,198
cRUuiiEW7F0uqtgSG-sKCg,italian,4.0,102
0zcgBHXbaJn0ZxgpcTJ1aQ,korean,4.5,74
k9SHpkjwlYnXZkSLVtl11w,japanese,3.5,244
WWpOWqOgS9ClYvxYVzR0lg,indian,4.0,134
6UcYACF-byUBkn5jumAAfQ,french,4.0,170
qCf1QN11Qdncpqb7PhuyVw,american,4.5,134
_KIjhnsaui-wF9OePRZ5NA,french,4.0,265
SpyQHasbnU5YkOR6PI4sNQ,italian,4.0,235
_FeMTFEx8aHOaSusblkVzA,chinese,4.0,25
ycsULlWDvuj-jop3VESy4Q,italian,3.5,82
qU3ejLMndurKQTkM01gutg,japanese,3.5,471
rPTX2J5KGDkN1QhPD-QOvg,chinese,4.5,51
mRhPjOOf17Q-a8CwLbmBvA,chinese,3.5,33
PqCh5tLVds4tMOyREdXdcA,korean,4.5,24
zHqDuMznom7CLp2lqV8q0g,american,4.0,270
p-BHJdQ57eM-WlKTP7B44w,italian,4.0,347
7QUfJwuPgiTYa96TUqmzvQ,italian,3.5,194
1yvEVWnJfodsReGHc8DuVQ,japanese,4.5,61
442I5u02L3adihIF-p8v2Q,japanese,3.5,73
ZF2cnQJkPT1inCUaR7_JgA,chinese,3.5,11
DyC5HxYK8E09N2Hb-6WyGQ,chinese,3.5,209
_FAh31lob7Dnn4iGiLIwng,korean,3.5,161
COVGkASgKQ5aqIGn9evmgA,italian,4.5,23
D_xGTuIZqh1g6ie9QybcYw,indian,4.0,88
l2mIxUN1Tv_hsxQS7xxrgQ,indian,4.0,8
toxwdOCz37bX5dJ_O1h2Ew,american,4.0,136
2HpXUFgnQPxsUYPDXJ8E7g,korean,3.5,32
S5aiRMdfmptZiRWdJ4mhYQ,french,3.5,457
NPnWsPxOpG91GHx74S27Uw,italian,4.5,153
BbODF2tZuw4xW_RFwMzwRg,chinese,3.5,12
bZ1x7QN9ylQiGgBXS0I_9w,japanese,4.0,31
CmYpP-qt1YFDBrBjdPL97A,italian,4.0,211
PQd4M3cuSgdweWgLgZIslQ,italian,4.0,258
XyulGZ5P9VhtNcK7zN2R9g,american,4.0,33
aZ9N4cUBTp3nNaWAeoSbzA,american,4.0,95
WqmqQ8c9NivfIRn3sO2KiA,american,3.5,287
7cHTm1XExnsbIRiWi8TAaQ,indian,4.0,54
HiNUBUR1hFwScd_OvVLQAg,italian,3.5,352
FlwWBzM_1fzo81fRL__srw,indian,4.0,49
bJBDLBZiak_pCI5CuvAfAA,american,4.0,60
-yvKAab1GkifG0Of2oDWpg,chinese,3.5,39
1-4W4i1fj9rp0Blrg0Q1zg,korean,4.0,89
5d7X9JKB10AZ1uG4zwl7OA,french,4.5,78
zUs0dYx8zPKTkFiLdQKf_Q,indian,4.0,27
TO9IICJjvcg1QhLVnap9fA,italian,4.0,326
hu2bo4hZueedSKBimTAqOw,american,4.5,93
42yAC0qRSLTYBcmdZs_9Dw,chinese,4.0,17
3xTQT7qjZJIxc-eBiFMerQ,american,4.5,75
R9jTfyPlnfk23gy8VCCVAg,japanese,4.5,24
_7-wGQfXNgbr-WDIMzUvZw,american,5.0,56
2Bg8Jfl2FvH1unmvxNS0dQ,korean,4.0,496
Jn7Wtek5_R12TKp2VUJuhw,chinese,3.5,137
MAwtBgCmrY-i_jbmXlDMkw,indian,4.0,596
ErLyWgKVVtG0dABW_BJS8g,american,4.0,81
T-ciFE0hc6O2JDY8Y1cDgg,american,4.0,208
hM7R5VWO1q5gk3q5mNiBEA,french,2.5,54
sMDm_LwAvZd0w7NIpk8rZg,french,4.0,91
BMLA6lf380knnH5c1SQw6A,korean,4.0,80
TmEPtynTP1qoTqwUbGKyGw,french,3.5,1176
7Oq1UdUHUGZGH_QI6N-0LQ,italian,4.0,635
l64cd3LR3URa8mofn2jamw,french,2.5,16
aPmTYRZ6mYgpvpNpmI_Wdg,italian,4.0,120
PV5AgWdZuropMe7nbgz2FA,korean,3.5,54
IJHnfZpBAUQsSu248ZHNrQ,french,3.5,208
d7Asc4q2ImoPlA_BhfroTQ,italian,4.0,1232
oFG-NicHnXccAgs_dvZxXA,american,4.0,58
lvbhH1AR8KCUCkNtLFAA7A,french,4.0,333
p2zm0HnXZkI2yCAuYLb45g,korean,4.0,840
M2wnfA4K3DVwuAv0DCPTdQ,american,4.5,244
gZeMNO7BlD_M-hk63LWPzw,american,4.0,29
TZto7AjdA337XIw66AOpUw,italian,4.0,222
W4kEumlnaIvOEKaRYMjJSA,korean,3.0,30
l8IORbpTz9EwCmHJ_TRULw,italian,4.0,8
T9YO1zXHR4bCof5vkJvl1Q,japanese,4.5,55
7aH8qPfHxuy9Hub5Q8GKFw,indian,4.5,4
QxxAKpozNoKaFXtfRovUkw,french,3.0,21
78rbeXJJLJqvzFjRESd3Dg,japanese,3.5,43
OxQ1lGq3uzl8_fgW67rXdQ,indian,4.0,116
GlSWzWVmQsKLGxySYSGRbQ,american,4.0,406
gc5VOvoqzM8UQJwV1mhdkA,indian,3.5,260
dfm69NWJMqvLbQBKlaFd7w,chinese,4.0,2
7jT76wrp0yhuHKBqTHSW8Q,korean,3.5,186
2rSmA4IK51QAQj60YGvjnw,chinese,4.5,12
_hEfuDthNKUPSfIoGwobgw,indian,4.5,4
2VEeqYP5kcHh0XsQ4EGiHg,korean,3.0,11
t3WXZ8U6espLzY5YQ1Ocsg,french,4.0,171
ft2OPgLsquG9d7XrBLULng,italian,4.0,161
XwJwqa89PK-xPSiEXAs_6g,indian,1.5,11
8Si3qLOfN70ixYPhoDYr3w,korean,4.0,433
1nE1Kh1NgbtfRKh5byGQkw,chinese,3.5,15
B-lJd1eBLcLk1StNbgAe9w,japanese,4.0,345
bRL9IQG2gpdAAEcaa8V0Qg,chinese,4.5,63
gISZs8okQgFIpd-yz9aC4w,french,4.0,611
UXVDyIzmO5kmJnlv-HDXLg,american,3.5,2919
dCT8cpcHiXrLNKkihUTbTg,japanese,3.5,249
XcK-u5cH25S6cfOhNXdueQ,chinese,5.0,3
nHZnOVms6-h7PwU481DFZQ,american,3.5,3
tDSM80z9X9kXnbKX2Z3FwQ,french,3.5,346
vYc_dbmC4yK7X_-3vQ74ig,french,4.5,50
K6JvBpyRN3JguAoRkiIhiQ,chinese,4.0,11
lUJTTfuhJ7wFJeGd-DvDWw,chinese,3.0,14
nD2R18RIFOLRRfMVdXJNJg,italian,4.5,28
VvIzNbkl4PDPzutZdxWCJw,indian,4.0,18
3KPT1r_FFBYPTcS4Mgschw,french,4.0,47
dS2VNgvdLCAxImvcVBV6wA,french,3.5,323
3omBIylGFJugwLgNgUgOXw,american,4.0,960
xeIhR9gx0OsTdoQ0mmEUsA,indian,4.0,146
2f0EWTvp3YDtGNKEEXKKhA,japanese,3.5,804
