RestaurantId,Cuisine,Rating,NumberOfReviews,Prediction,Score
XcfZqLrXdABSZLViQ34VTw,italian,3.5,126,1,5.4072E-1
k2xtXGmyMU1q49UTlws8tg,french,4.5,48,1,9.980684E-1
XfOa_KyrV7JSFJMOKckGMg,italian,4.0,271,1,6.773402E-1
PEEw2ip9VrmiMBP4b6op_g,indian,4.5,145,1,9.986999E-1
nTCFXqiQPTvDfnAxHfA64A,italian,4.0,110,1,6.615712E-1
rHDryRysf_WGp4bJSaQzHg,french,3.0,94,0,2.539588E-3
MUmfx7fr5GpPf_1MCExSQA,american,4.0,124,1,7.612632E-1
aXPvbifX51u27Ls4gzftZw,american,4.5,27,1,9.994104E-1
s9K99sWiITSfmq8VShUFVw,indian,3.5,64,1,5.993214E-1
B8tDnyFltP3bxMxSsjCvVA,korean,4.0,402,1,7.449052E-1
C-8mGN7lt5rIraO5n-15ug,american,4.0,1960,1,8.791694E-1
s4FX5HfMZw4yLd2Ik52jvw,french,4.5,82,1,9.980684E-1
oyxtaqfFZkP_vC0M6GfkbA,french,4.0,234,1,5.808082E-1
NkAUvrtAcnebxPB6zayjsg,italian,4.0,262,1,6.773402E-1
bh_I5H4LYQNrJw5T9-lhVQ,korean,4.5,39,1,9.976112E-1
-qdVBHgovxcZVhJm99C9ug,japanese,3.5,249,1,5.398479E-1
rN347NNwQ0hDSlbedzI9BQ,japanese,4.0,183,1,5.873903E-1
dxoCLppcryrHuCt7UUbIVw,italian,4.0,39,1,5.908161E-1
J9UA6rzI5WW_cDGjwDnF5g,japanese,4.0,1139,0,4.972246E-1
V69n3YrAs59GenGB2jLVrA,french,3.5,226,1,5.912793E-1
WEa266y5CsANNqvyfG7elA,chinese,5.0,4,1,5.048922E-1
4XX-zF8h5Lvrr22_tqU6-Q,french,4.0,888,1,6.907318E-1
vAxm4dekBCfaRNoBYbx6OQ,japanese,4.0,440,1,6.566294E-1
tP7RR_9k9sDI2qGLlaaNNg,french,4.0,119,1,6.174511E-1
Icp3dY947JKh6MR0IQlxTQ,japanese,4.0,50,1,5.023544E-1
OyUqDYNctt81gsNLvfHp5A,chinese,4.0,13,0,3.318674E-1
oowNI_aUmGEFa_VW8BFgRg,chinese,4.0,150,0,3.705048E-1
NqYET0OyJKGfm9dJG8iDcg,italian,4.0,177,1,6.706464E-1
IjvQ_PAW6mW4M76OSa_kiw,korean,3.5,8,0,4.907194E-1
eby9pE6FzmwjoYRVzDpzew,italian,4.0,55,1,5.908161E-1
LJwkhP2vjRKKjyuRY1ql4Q,italian,3.5,248,1,6.265987E-1
gaxx8auiAGlKW3FTF0N-ww,american,3.5,488,1,8.777873E-1
EYH4FiA2phvYg73Jjw1KSA,american,3.5,1104,1,9.01993E-1
GbBmq42FMVX5dOteBm9mvw,indian,4.0,1,1,5.993214E-1
d6pcRMV1YUDFTKO_p9d-sA,chinese,4.5,54,1,9.953763E-1
Xhn2GUK6P1GoU53fjZ0QxA,korean,4.5,59,1,9.976112E-1
5tWpAFpF618KJxBhHJzF7g,chinese,4.5,18,1,9.953763E-1
GBWMJJ4_rDWqiXJ7AvHAOg,japanese,4.0,582,1,6.363628E-1
Tr9TqR3UQilQgitrdoAkrQ,chinese,4.5,4,1,9.953763E-1
LRf53zRO9VvSAcyQSaA6PQ,chinese,3.5,2,0,3.318674E-1
IbB_7AxWQtDFW1iKnoD1Ug,indian,4.5,220,1,9.979094E-1
pMdhVoZuxIQGYOD8tsWMpA,indian,5.0,1,1,7.54352E-1
ujozQCThEuSfEXi5_6ZTPQ,japanese,3.5,153,1,5.873903E-1
oqA75iXtO_h8YnsLmjLk8w,italian,4.0,15,1,5.908161E-1
mWS4umRg2AyykyAClMrIRw,american,4.0,887,1,8.798996E-1
2zaFer47CnuerUmTfAjJ9A,japanese,4.0,31,1,5.023544E-1
Hm0odAmyV1K-Rcb1jdfBYw,french,3.5,97,1,5.438321E-1
ymb0SvFrlcWm6k_Gx5SYcQ,japanese,4.0,155,1,5.873903E-1
ka5RaN_-bI_vdCw2QF0S4A,american,4.0,46,1,7.96363E-1
iy1AZhDzBejmG8Uydo7SoA,indian,4.0,4,1,5.993214E-1
3aMjf-zblMsOYnzXV5D70A,american,4.0,395,1,8.925973E-1
QS7LomUJFfx9LufSx4RVvQ,american,4.0,246,1,8.196575E-1
r_fUOUhz-pHZxFDV1hzy0w,italian,4.0,631,1,7.196224E-1
NfadEbrrs12TAxLVkCXgRQ,korean,3.5,47,0,4.907194E-1
9yvIxnZbRcMg-TqskkRTQQ,japanese,4.5,34,1,9.977196E-1
QRbD99HVMffeto7_Hq67CQ,french,4.0,379,1,7.080536E-1
z28nkCZs9rEO9oYVlCqQTg,french,4.0,1,1,5.438321E-1
czQm6Ull9V6b-64amhUMyA,chinese,4.0,41,0,3.318674E-1
W-i6X2KWxRjsG05CgIM9ow,chinese,4.5,5,1,9.953763E-1
cGqMEMQFtkB3hIGfLy2R3A,italian,3.5,855,1,6.659392E-1
mojQ_3WMhHzrSYpWJQlwkQ,american,4.0,234,1,8.196575E-1
0Q13lJ3OHXOuBVpN6jeTjw,french,4.0,894,1,6.907318E-1
2p4hDkw-USB3Vh5v3g5sBg,french,4.5,59,1,9.980684E-1
SRb2t-zmTHRKQjWcuaFDVA,indian,3.5,13,1,5.993214E-1
zcgPjeIpjYDDVbTar9mfAQ,japanese,4.0,92,1,5.023544E-1
Fx2RIQyX-im47fF9EGZniw,italian,4.5,103,1,9.984046E-1
EL5Y6BSinmUte5VW4Eh54Q,italian,3.5,594,1,7.196224E-1
zlGiTzPQPLNQvZBCJYreog,chinese,3.5,13,0,3.318674E-1
3PabSEZ2ESexVFZznyozVw,french,4.5,238,1,9.983375E-1
_byoUiZdZvS1QE_Szbvu0w,japanese,4.0,50,1,5.023544E-1
5f3M0k7mTjrKoQFJW-PFzg,american,4.0,275,1,8.504266E-1
aLM9irVFlNoVlS9dGuW_Lg,italian,4.5,59,1,9.984046E-1
C3OlQ_y5LcgboyaKlpETYA,french,4.0,209,1,6.033478E-1
xrTUkzB4YQTXm8TKdNyJ4A,chinese,4.5,17,1,9.953763E-1
jryzOo2UaHOeZqQkkezENA,french,3.5,226,1,5.912793E-1
_Ge2eC89Z-jlaDDWglfT8g,chinese,4.5,91,1,9.953763E-1
WBXiKTyBBE5GUN_c2VD5bA,italian,3.5,176,1,6.706464E-1
sVG1whNWHhlbjP6p027YcA,american,4.0,874,1,8.798996E-1
BEuZGvNlbM4tXq7YICyM6w,korean,4.0,590,1,6.313756E-1
Myp2rEB3yEcdaZIRe0S3Ww,chinese,3.5,119,0,4.020844E-1
WO_cLlSr6eFYMXy0T6BvHA,french,4.5,114,1,9.985725E-1
5YOAo1XEDUxGNN5SwaHyww,chinese,3.5,29,0,3.318674E-1
wyZfzQYHyzEEsG8ls7VesA,french,4.0,11,1,5.438321E-1
cRsIsiuoV11zX8oLY8brhQ,american,5.0,6,1,8.892435E-1
sDgN-TGeEz-wd8kWEUWwTA,indian,3.5,569,1,6.816162E-1
dsxgbkIKyu7x7JgpAKeZPA,french,3.5,95,1,5.438321E-1
S37Fd4Jrwuv6R1DukmlqSQ,indian,3.5,316,1,7.353234E-1
jj_SCEzBi_CdZWMTjTwf_Q,italian,4.0,117,1,6.615712E-1
yRJfv1ERRieWTX-uHCFDtg,indian,3.5,89,1,5.993214E-1
EOANRwg2TqxqAJ6O7e-YNA,french,4.0,103,1,5.438321E-1
XLT7aNLJEhIdoieNjPw8Gg,american,4.5,284,1,9.995944E-1
2wQsfQkorp9L03vPEFAZJw,french,4.0,472,1,6.972262E-1
Q23LvHPuC9ajSbMEt8xoUw,japanese,3.5,247,1,5.398479E-1
KtL6xhVJZq6dzAYlfcHvyw,french,4.0,179,1,6.270424E-1
afoHeLpkagNvjErwWqsbng,japanese,3.5,124,0,4.514829E-1
Xk3BVvlX-KXh6kJhbClMKw,american,4.0,133,1,7.612632E-1
K54qUgd274Fj_LvHCjeSFw,japanese,4.0,225,1,5.505503E-1
PHfaEuOYj2KCNbDyZtjEhQ,american,4.0,14,1,7.96363E-1
oEZgjH40y-3SVYSD9tnUkQ,japanese,3.5,264,1,5.947537E-1
EBIjeMlkgU12CyCcUDj-kg,japanese,4.0,218,0,4.263682E-1
oVdiFY9zSvgW0u-J0DoKbw,chinese,3.5,71,0,3.318674E-1
cBmZRsZmUfBg6eMPPM6ypA,french,4.0,163,1,6.270424E-1
wv3-eFVYUaZo3XybsSnDIg,japanese,3.5,152,1,5.873903E-1
qbLLdO0VEAWXGnygtQfoDQ,chinese,4.0,41,0,3.318674E-1
LZ8qWYoScZ_DlOg4QYfo4w,japanese,3.5,203,1,5.629325E-1
MwtXOkRUndPU-ivbtLD-bQ,japanese,4.0,247,1,5.398479E-1
m4Q7Te--vJwBPi6j1_1mfg,chinese,3.5,66,0,3.318674E-1
LNwaPEFd9gHu69lFtgYQOw,japanese,3.5,107,1,5.023544E-1
77-Sk9wXLi5Ii5M3Drf4rQ,american,4.0,285,1,8.504266E-1
hmNxdAbt0tiGm8_vPdXCSA,indian,4.0,155,1,6.783955E-1
bJgl6cDIBIMlgrntQbxt1g,japanese,4.0,1032,1,6.541159E-1
-vF3hX7v1R4oAjfNgifZvA,american,4.0,385,1,8.925973E-1
vBg0q84nTn0IJH7fJbE4ow,french,4.5,52,1,9.980684E-1
NVq6ZTNnQucOBNn5m6ubow,korean,4.0,21,0,4.907194E-1
0GeWlp7_SBsKBKUa10QBIg,american,4.0,132,1,7.612632E-1
XTSScqbNujYlE7c_nHmS1g,italian,4.5,136,1,9.987572E-1
7qtIemPU3LlNix8CVWdhwA,american,4.5,94,1,9.994104E-1
S3Fw7s_GA94lJLbLFrqZrw,french,4.0,1276,1,6.923503E-1
cg-WHaj-g-3NHnRCOEJKpA,italian,3.0,99,0,3.074143E-3
YKoQUUrUdE_XHw-ikAkumQ,american,4.0,345,1,9.176716E-1
-8YJQpGMjl0mM7MVgMyyYQ,french,3.5,275,1,6.341389E-1
rBUTVjRs5CcEMe3dfVRZJQ,chinese,4.5,68,1,9.953763E-1
frbWzplkpgFx8TJy35ezPw,french,4.0,244,1,5.808082E-1
HrbmGVNx8hmgH_GraPi_8Q,chinese,2.5,18,0,3.318674E-1
JqXO3-DCf2_37wz0SOcouw,korean,4.5,18,1,9.976112E-1
Fw80xvMMYDBwRTsvbOUXfg,indian,4.0,76,1,5.993214E-1
9_R4c2O4EXqxaTaEHv8FoA,chinese,3.0,16,0,1.059665E-3
31eahUTJH_xZoK8bTb1KrQ,korean,4.5,20,1,9.976112E-1
f_1BjTChf6bobreSRpqhsw,italian,4.5,210,1,9.987492E-1
5ky4KlsPIACplqhg28XOAg,japanese,4.0,53,1,5.023544E-1
zZkplEhRoGcsDxPgXpxEdQ,chinese,4.0,16,0,3.318674E-1
XzrRw4d399gaCBuon1XwSw,french,5.0,3,1,7.099417E-1
Pu09oBx1ekEZiFt90PsSIw,italian,4.5,111,1,9.988211E-1
gvUSss0MIPnNC-rph2e3vQ,korean,4.0,87,0,4.907194E-1
uzEhT55QIdk9YbfFwmlRzQ,italian,4.0,34,1,5.908161E-1
eOxGkxi5hEY426ww5qk3GA,american,4.5,53,1,9.994104E-1
LATqi_HwR2KoM9BeqVuXyQ,korean,3.0,1,0,2.053576E-3
KMz2FsTC6ttORRtwVazraw,chinese,3.5,3,0,3.318674E-1
d0Up0vNOqr1eL3EtjHboMA,american,4.0,21,1,7.96363E-1
-K9aoYpCy5_99gojar4nWg,indian,2.5,18,1,5.993214E-1
GlPJPpKvPR4d8dmcSEYpdA,japanese,4.0,723,1,6.555792E-1
0SqFgkdmfNWj9iUQgfghEA,indian,4.0,144,1,6.393025E-1
hgoT9kFq-6YtQ1C1z6FK0A,indian,2.0,4,1,5.993214E-1
7S8g0G_Ndc3DS-kqsozq8Q,italian,4.0,134,1,5.4072E-1
ekXcaHSWrvmSQafJHIU-Dw,chinese,4.5,8,1,9.953763E-1
kC6VZfrwFvav9PryA3eRCA,american,4.5,239,1,9.994926E-1
4nCc_PgOS5H8Md88LEb60w,korean,4.0,1,0,4.907194E-1
D8STvGfz5CjczxmEhbJz_Q,korean,4.0,10,0,4.907194E-1
eMI0y5FnEzoGeiaFE_ejlQ,french,4.5,22,1,9.980684E-1
VyP6C-L9405boyQqWTN_mg,indian,1.0,2,1,5.993214E-1
CjI8xeqsAiUlouM6tzemfQ,french,3.5,62,1,5.438321E-1
l44CFBTejwL0ElKmkH7xQQ,chinese,4.0,295,0,4.193319E-1
j8DFd-bxnvM_UfHnDLIA0g,american,4.0,296,1,8.504266E-1
rYw5rQbWRX9buZHZbxqWdA,chinese,3.5,1354,0,4.839054E-1
KrJ6m_TkxBAPPSNH-G7rvQ,japanese,4.5,81,1,9.977196E-1
562aZEpTDdYKDe5hWuDyFA,french,4.0,131,0,4.929207E-1
50eKjWOB-H9iuo1ocACOaQ,indian,4.5,99,1,9.984598E-1
rnKaWpMX5OZlQkKVZa-o3A,italian,4.0,105,1,5.908161E-1
xmkmMgoXjSZzMgo70nwgGQ,italian,4.0,30,1,5.908161E-1
gGkkzrcHh1xS-S55OsuKsw,italian,3.5,524,1,7.363245E-1
b3XJAx3ru9FxB5gIxPZogg,japanese,3.5,54,1,5.023544E-1
EYpS39ad-GfC5l2F7PwZig,korean,4.0,128,0,4.399844E-1
U1H_LiA_-9NtaSbehPdODw,french,4.0,227,1,5.912793E-1
EG7KhvgAMOUAZm3fHQ4Hig,japanese,4.0,59,1,5.023544E-1
E_V_pCjtbvdniE8ECOMg3Q,chinese,4.0,15,0,3.318674E-1
Sp-vnk-waTvKblG_88M4TA,italian,4.5,139,1,9.987572E-1
3Y-beEWD9prfpSZXrQjMPg,indian,4.0,3,1,5.993214E-1
Zoa_uv-VRNfI3AL0b6xZcQ,italian,4.5,7,1,9.984046E-1
n_NIY1KTi-R5DPkduEUKIw,italian,4.0,447,1,7.32282E-1
Dng_LID2JNnc6M6A1FB19Q,italian,4.5,60,1,9.984046E-1
KgosIJNr-XTOsjkiKlS4vQ,chinese,3.5,39,0,3.318674E-1
1Q3oaJahyGRogDWgpo7PIw,american,4.0,1429,1,8.78046E-1
TCPZLIG8mkX0iOD4K3_wAw,italian,4.5,66,1,9.984046E-1
SBLoGGk936tFHg0gYSZ-ow,american,4.0,135,1,8.339444E-1
ctY8x9aRmGPiQ7gvv8ZNcg,american,4.5,33,1,9.994104E-1
_nScWpFX3M1K7s30hFEsRw,indian,4.0,277,1,6.850058E-1
mxjv5RgkTr5qw3wjr2fXmA,chinese,4.0,134,0,2.8826E-1
zgW7g4RWssKfjdlSE8fZvg,american,4.0,965,1,8.798996E-1
05rVLz-3rXabPskGje2xHA,japanese,4.0,3,1,5.023544E-1
kjdFDD_HX0HUYfu3bSLaBw,italian,3.5,40,1,5.908161E-1
P2CTp4xyaNCe2AXSiLeOSQ,french,4.0,546,1,6.8703E-1
FhXjAc6nKLf414KxYujUHw,italian,4.0,2311,1,7.058001E-1
WxaROsYvllqmemovnkyciQ,korean,4.0,76,0,4.907194E-1
VEjkxniAlG35cR3pjHvF-A,indian,3.5,54,1,5.993214E-1
3Yt69_0efGNBipTHK1L2lQ,korean,3.5,68,0,4.907194E-1
Dci3yvrnPZ5kOF5t3xV8gg,american,4.0,181,1,8.465099E-1
bFUVp77ApNkACqXvgiekPQ,indian,3.5,591,1,7.266888E-1
V3mSoUHcuFQwDHBPLTSbdg,indian,3.5,24,1,5.993214E-1
Ex_qolTE5syJ8so0NscfGw,chinese,3.0,38,0,1.059665E-3
Y7cKrhINvxMtYGh5I_V60g,american,4.0,822,1,8.787418E-1
U6kLMaDnq6tBD83U0YHshg,japanese,3.5,147,1,5.4466E-1
YHXsmYfxbgczsq8Ie1_C5w,french,4.0,117,1,6.174511E-1
-NMywXk4xfbY-KPEd0AAgA,korean,4.0,129,0,4.399844E-1
FtxaAg8ohX2vp9A3sQ2HQw,french,4.0,466,1,6.972262E-1
Xzc4Ex6Vx4T-RBc3N9fW5g,indian,3.5,48,1,5.993214E-1
iHwhkW0LLlu81ZCir-lFQA,japanese,4.0,306,1,5.735595E-1
Q1TpfbuPwKPFrNFyu-u2_g,chinese,4.0,86,0,3.318674E-1
16ZnHpuaaBt92XWeJHCC5A,italian,4.0,1056,1,7.726248E-1
IgERw1hR7AC8Yozdf1lpEQ,indian,3.5,130,1,5.494725E-1
jDIVPYpxQAk1HUAi0NIlQw,italian,3.5,591,1,7.196224E-1
W-jUQk8h_77HLQVrArsFBQ,chinese,3.5,40,0,3.318674E-1
M-odQWSEfsR2mVEw7nKG-g,japanese,4.0,1775,1,6.562479E-1
xtxcAUvrD4dWHJd0cwvW1A,japanese,4.0,141,1,5.4466E-1
0Zjp3JcxwNijCBWEKd7Nyg,japanese,3.0,98,0,2.151207E-3
9MIkAs75TQzdwljVkUoZEg,japanese,3.5,99,1,5.023544E-1
4fQuriJ0mFzzG6RE1cRV5A,chinese,3.5,28,0,3.318674E-1
LQ6x_oaOhRrlG9i8p-Fubw,chinese,3.5,124,0,2.8826E-1
nBkSqOhZMa1A7Yk3q8VPaA,french,4.0,513,1,6.974936E-1
GBk_i2qnjMtQIt_ntJpzbw,japanese,4.5,10,1,9.977196E-1
f0CAuvkgAByWo4ceT3u9uw,japanese,3.5,267,1,5.947537E-1
u5-S5ElOzXnavuZ2gFsCpg,chinese,3.5,155,0,4.119326E-1
mSUN6AosDrAuM9H29qEhgg,italian,4.0,213,1,5.153047E-1
5K0b-fEk96xUJCV_5ytNog,american,4.0,243,1,8.196575E-1
g3FOPlO-Gp0J4HfjurW74Q,french,4.5,119,1,9.985725E-1
RrYu2qflS9MkK8U8kwbBXg,french,3.5,241,1,5.808082E-1
goIlFGh8EhPQ1fJlzn-NPw,indian,4.0,17,1,5.993214E-1
_nVQz6zVQq-T78VLu2nh5Q,american,4.0,25,1,7.96363E-1
oaowryQAF13ka42VSb8c1w,italian,3.0,75,0,3.074143E-3
U8aIgc3iHP2HDpyqFRfvCA,korean,3.5,49,0,4.907194E-1
57c2ImG7W3zamMOoimsBHg,american,3.5,69,1,7.96363E-1
yDKChr-KX1Q1TbxUjaQJ_g,american,4.0,73,1,7.96363E-1
JU5d81TYm7IJHWqOqJWMqw,french,4.0,61,1,5.438321E-1
rU9cKxAVU4Gd_JhAqp_bTA,american,4.0,1664,1,8.802553E-1
5Vzj1puJsudW6RGI6B76SA,french,4.0,1,1,5.438321E-1
1ExwosnCMtb7D3SF5ovo6w,american,4.0,174,1,8.465099E-1
eODPY5rejL6CYvN4DEqwrg,italian,4.5,179,1,9.988682E-1
WNF_VEyAkld2E1xGvSb2sw,japanese,4.5,56,1,9.977196E-1
8nmMip_O4vcPDcujTEa_TA,japanese,4.0,168,1,5.873903E-1
7USePx0k_ENmwrw625X9kA,japanese,4.0,46,1,5.023544E-1
QW1czVOqwkNet53Km_BIyQ,japanese,3.5,142,1,5.4466E-1
8oWkHl9tITphtI7KY4kT0w,french,4.0,231,1,5.808082E-1
kr5fRwdHtVwPPwSJxm9Fkg,french,4.5,160,1,9.986295E-1
EbX_9tqAJs4gW51gZpOB7g,japanese,4.0,517,1,6.612857E-1
mBZUWdasmua9XOsWy8xdWA,french,3.5,157,1,6.270424E-1
HDDBpOKpKqRza-IhiE4CTw,american,3.5,310,1,8.789878E-1
mv8dMMzzrzalso3sYCP_QA,french,4.0,1191,1,5.387372E-1
ziwipi8JK_ik4mLaw1fTGw,chinese,3.5,30,0,3.318674E-1
0k678lCWQyReNi0lARlOmw,chinese,4.0,473,0,4.896497E-1
qMn3Qa7gDsD5vnFEe_5gYg,american,4.0,3,1,7.96363E-1
jc7lVTvmYMIK5RNpENtS6w,chinese,4.0,97,0,3.318674E-1
ibn2z12D6Hnf-KiDg3nxiw,american,4.0,196,1,8.33046E-1
pzVUUB9bXZMK8KvRLOoUWg,indian,3.0,1,0,3.184241E-3
4DAZkjChkyQxgiOZt6UJmQ,american,4.5,89,1,9.994104E-1
al1JahwY9PlEU3QRYmO4jA,korean,3.5,2,0,4.907194E-1
q1gZLXETOCkRrOESCcjdqw,japanese,4.0,106,1,5.023544E-1
C8Ctyq7pXOPESK8cz_X2CA,italian,3.5,253,1,6.265987E-1
p-JaS3lxVQGdJp4ikjzqfg,indian,4.0,150,1,6.393025E-1
-26Q-LXjwqgY4Q47ZplfOw,korean,3.5,40,0,4.907194E-1
BSv3awhABROYjjwlQaQ-Qw,american,4.0,466,1,8.830939E-1
w8mt6JTk8lUe7dTV6hASEw,chinese,3.5,47,0,3.318674E-1
uTVfLJO4kYuzJsfxHm-BGg,japanese,3.5,31,1,5.023544E-1
RFiR-vXB46apdqHYr4S57w,indian,3.5,10,1,5.993214E-1
owYYuyLvlsdjLz68c3SSfg,american,4.0,526,1,8.832247E-1
WI05doY7Zskp-hfdCODRxQ,american,5.0,4,1,8.892435E-1
uPXehVdHJ_aM1V17iNfSSg,italian,3.5,63,1,5.908161E-1
uOwNAh9yZuq7yItvw4pZqw,indian,3.5,92,1,5.993214E-1
JOvcJqD5eCFrGjFa6k7vpQ,italian,4.0,142,1,6.311236E-1
W2Dj_3C2ySoXgg1SaGVj6g,japanese,4.0,439,1,6.566294E-1
b2d8CP6sKQotFjzZX0Thtw,chinese,4.0,14,0,3.318674E-1
SGjNkoNrAXIIHF5NQFwJVw,indian,4.5,156,1,9.989074E-1
paiZOon-gS4PDRWe3DPm9g,korean,4.0,21,0,4.907194E-1
7KO4zcBtc2-2M5kJLfl0kw,french,4.0,339,1,7.726239E-1
oIpNF3AJwqZlCs9fmpyFOQ,italian,3.5,150,1,6.311236E-1
hfO1-9BjdSLjqErFT265ug,indian,3.5,2,1,5.993214E-1
ip733nbgjaMMazfQ-Ibhgg,italian,4.0,464,1,7.360784E-1
2TWVQBY6WvzvaU1taRXHCw,japanese,3.5,395,1,6.820593E-1
zRW7Bm4t6dzHQbPKdgdEdQ,japanese,2.5,26,1,5.023544E-1
shTLI1GCcZ9rosFdt8d2Xg,american,4.0,420,1,9.221888E-1
QZY3xdZvrhfBLPRVr6ryiQ,chinese,3.5,7,0,3.318674E-1
AAQDZdKhtcX7otmOfOF9nw,french,4.0,521,1,6.974936E-1
Esgyg0dRzBQJFMuVSaCYww,american,4.0,149,1,8.225055E-1
rupPZLhd0oRSAmVDaeYaGA,italian,3.5,568,1,6.739074E-1
lxZLwDX6gFTjSPkcVwqiyw,french,4.0,1,1,5.438321E-1
-km0gGCxrhcvD62mlDvV4w,indian,4.0,132,1,5.494725E-1
ct58a_D8Z8DoJt7luB50wQ,japanese,4.5,66,1,9.977196E-1
YKao3OFejm_GF-kepyI90w,italian,4.0,301,1,6.773402E-1
emw7TKdn-NXKOSAeETPr-A,korean,4.0,42,0,4.907194E-1
XKy4Cy4uNgO7rxhH4yFJQQ,indian,4.0,267,1,6.850058E-1
8Fij9sx69MUc5iQl-5PzMw,korean,3.0,16,0,2.053576E-3
7ZQSMqWzvXMSetXnii2fBg,chinese,4.0,356,1,5.578387E-1
F45gH5oEHbuptyHLRV8ZWw,indian,2.5,14,1,5.993214E-1
xi_QX5uArqDM4LeL4WIv1Q,chinese,4.0,16,0,3.318674E-1
vLaaNR3rTeSFEZe_nn43BA,italian,4.0,198,1,6.481676E-1
M7FR0flXH4yUq5Gh7-7Vog,french,4.0,314,1,6.888917E-1
jhyg04zQZqW_HWLq5qjsMQ,japanese,3.5,64,1,5.023544E-1
I-5p67rFCMwChxsG4d69Jw,american,4.5,39,1,9.994104E-1
Uev0cXa6nx1rZP07kmCHow,japanese,3.5,42,1,5.023544E-1
nVtJOWn3XlL6MSZ-YnU6iA,italian,4.0,60,1,5.908161E-1
WaE2Uab1AJA3myn-4WNPdg,korean,4.5,2,1,9.976112E-1
f26O6kd8FCWoCXfQUNWJ2g,indian,3.5,81,1,5.993214E-1
BV5Uvivsv_8_wCLK-S3eLw,chinese,4.0,131,0,2.8826E-1
WoZnkXZInggzgQM_LbDpGg,french,4.0,153,1,6.270424E-1
ud4-0gH8YlAExTBJoADPtw,french,4.0,474,1,6.972262E-1
5ZWX85Le2vNrtAw5s9lHdQ,american,4.0,81,1,7.96363E-1
bW3mY-voyav37nU0uaLmNQ,italian,4.0,176,1,6.706464E-1
YvSCXoj-z1eS2soiXQSIFQ,french,4.5,124,1,9.976321E-1
xZ96vaoL-cQjfotmUKtjJQ,japanese,4.0,839,1,5.822345E-1
HdYmIA2jRBbKnU1mGJ9a3Q,american,4.0,110,1,8.411327E-1
YLneWqE-Mixh9BCwnS5QBA,american,4.0,19,1,7.96363E-1
HVWlYTXsR9Vx9ZoxJQa2zg,indian,5.0,28,1,7.54352E-1
bSdguSmgdkPBfmD0bPUYKg,american,4.5,18,1,9.994104E-1
UJSugMSGxB4vzBaCvmLthA,french,4.0,108,1,6.174511E-1
ouhpws9JRRhbV0AhYh_RRg,american,5.0,4,1,8.892435E-1
24me8lxwpZS1QWGf57bAqw,korean,3.5,341,1,7.330751E-1
TlKUPuAnVptyR2x1JHSqfA,indian,3.5,123,1,5.494725E-1
pV-f6jq8mqNWymbPyPNmzg,french,3.5,424,1,7.832196E-1
bEec28P1CziowM9LrNkNsg,french,3.5,211,1,6.033478E-1
UJe9_p6NEl0kA6xHVo5PKw,french,4.5,42,1,9.980684E-1
s4pRTGVcKMfybxpyKu4KzA,indian,3.5,47,1,5.993214E-1
iGonCEvDXwwxjABRdwQ0sQ,italian,4.0,69,1,5.908161E-1
oCeDS1HexV3bWSJLxmjqXQ,american,4.0,292,1,8.504266E-1
NmWRyxPPk9Up5jZIWQT7jQ,japanese,3.5,66,1,5.023544E-1
hB0DCqfyHKGI137Gfg-yxQ,korean,5.0,9,1,6.642283E-1
3n96VKiKG5Tte8z-U-TaLg,italian,4.5,283,1,9.989021E-1
NDNdv06TUHhvQV1VYgrr3w,french,4.0,14,1,5.438321E-1
HFn1sPqKSzvxaMk2n2ZtJw,japanese,4.0,488,1,6.49614E-1
l1EdTmBBFzxQIZDftPZeUQ,french,4.0,224,1,5.912793E-1
FXFQJmhK6elesopXdhjvFQ,japanese,4.0,64,1,5.023544E-1
xfpq6PpkYLAwIeFWQVkiGg,american,4.0,102,1,7.96363E-1
dP6SmZ5E5Nj64-3zZMjGSg,chinese,3.0,38,0,1.059665E-3
u2E3z4yUyy4Q9m8NoLcdfA,japanese,3.5,114,1,5.774665E-1
vCIMRKwMV5ehPYPb7sd2Lg,italian,4.5,86,1,9.984046E-1
AQaW1dsOhh2aD0qEX8RYZA,japanese,5.0,2,1,6.745284E-1
ykTc4pZYEAY0Esd0yVFSOQ,french,4.5,32,1,9.980684E-1
Tw7bIH7iyI1mK1o070w1Vw,italian,4.5,66,1,9.984046E-1
gqTikTCIS01E2m20PzHoDQ,french,4.0,241,1,5.808082E-1
eHcQP7EGKoPPSHDNm1oQaA,american,4.5,38,1,9.994104E-1
XgNDhlefDhJ3TimoYrNlaQ,korean,4.0,94,0,4.907194E-1
oKd02vbJ5jvseMR8YdsG9w,korean,3.0,44,0,2.053576E-3
2h12doe_dr-_pj52ZrJ5hg,japanese,3.5,60,1,5.023544E-1
iieHiReZ8XDDEy5qtukuVw,chinese,4.0,8,0,3.318674E-1
_kAe3HpRbNUTVVG8yUdbhw,american,4.0,246,1,8.196575E-1
VXcNPY1lEWFldG57IRwAPQ,korean,3.5,6,0,4.907194E-1
2Ga76-_btMgRTcHPy7kAUg,italian,4.0,186,1,6.706464E-1
v2w_gKvV5kCk8a-nGDPrEQ,italian,4.0,47,1,5.908161E-1
klAhw3xLQi9GF1tf_HnS7w,japanese,4.0,1696,1,6.562479E-1
6gE9N5wD4K-bbmSEBm7Lhw,chinese,3.5,45,0,3.318674E-1
5cxNrIaZFmcCzP2NKTf7vg,korean,3.5,83,0,4.907194E-1
